Nivel,Entidad,Tipo,Programa,Subprograma,Proyecto,Objeto,Pais,Departamento,Fuente,Organismo,VerJustifica,VerProgramado,Fila,Anho,version
12,1,2,1,6,0,450,1,99,10,1,"AQUISICION DE TIERRAS Y TERRENOS DE MANERA A PROMOVER EL ACCESO DE SERVICIOS PUBLICOS BASICOS A FLIAS EN SITUACION DE VULNERABILIDAD QUE ACCEDEN A LA SEGURIDADF DE LA TENENCIA DE LA TIERRA Y ARRAIGO A UN HABITAT URBANO INTEGRADO",28800000000,709,2016,6
12,1,2,1,6,0,450,1,99,30,1,"Gastos por servicios de mantenimiento y reparaciones menores en general del la Institución, como Mantenimiento y reparación de las vías de comunicación, de las oficinas sede del Proyecto, maquinarias, equipos y muebles de oficina, reparaciones y mantenimiento de vehículos, como así también los servicios de limpieza, aseo y fumigación que se incurren anualmente.",3020068950,710,2016,6
12,1,2,1,6,0,530,1,99,10,1,"ADQUISICION DE MAQUINARIAS,HERRAMIENTAS Y EQUIPOS,  compra de proyectores, centralita,aparatos de telefono ENTRE OTROS.",99630000,711,2016,6
12,1,2,1,6,0,540,1,99,10,1,"ADQUISICION DE MUEBLES, ENSERES Y EQUIPOS DE COMPUTADORA MAQUINAS Y APARATOS P/ LAS OFICINAS P/ EL NORMAL FUNCIONAMIENTO DEL PROGRAMA.-",273823964,712,2016,6
12,1,2,1,6,0,833,1,99,10,1,"aporte a los municipio donde interviene el programa a fin de cubrir los egresos destinados al financiamiento enherente al apoyo local que realizan las localidades al programa.-",1720000000,923,2016,6
12,1,2,1,6,0,910,1,99,10,1,"PAGO A ESCRIBANOS POR SERVICIOS DE TRANSFERENCIA DE CALLES Y ESPACIOS PÚBLICOS",500000000,714,2016,6
12,1,2,1,7,0,133,1,99,10,1,"ASIGNACION COMPLEMENTARIA QUE PUEDE PERSIBIR EL PERSONAL PERMANENTE Y/O COMISIONADO, ATENDIENDO LOS CARGOS EXISTENTES DENTRO DEL ORGANIGRAMA INSTITUCIONAL LOS CUALES SON DE CARACTERISTICAS DE ALTA CONFIABILIDAD EN LA TAREAS VINCULADAS AL CARGO Y QUE CUENTAN CON PODER DECISORIO.-",33111000,90,2016,6
12,1,2,1,7,0,141,1,99,10,1,"contratacion de personal tecnico calificado y especialidades certificadas para prestar servicios en el programa.-",134400000,443,2016,6
12,1,2,1,7,0,144,1,99,10,1,"contratacion de personal para servicio auxiliar y otros servicios de apoyo al programa",105000000,812,2016,6
12,1,2,1,7,0,145,1,99,10,1,"contratacion de personal calificado con titulo de grado universitario para prestar servicios en el programa",4296320000,532,2016,6
12,1,2,1,7,0,199,1,99,10,1,"gastos ocasionales asignado a funcionarios del programa, en atencion a la diferencia de remuneracion existente y asignaciones al cargo, salarios caidos de funcionarios contratados para lo que hubiera lugar e indenizaciones por accidentes ocurridos en actos de servicios",91185000,441,2016,6
12,1,2,1,7,0,230,1,99,10,1,"asignaciones a funcionarios del programa a fin de cubrir los gastos de traslado al interior del pais, para cubrir con los gastos en concepto de movilidad y viatico.",61098500,567,2016,6
12,1,2,1,7,0,240,1,99,10,1,"Gastos por servicios de mantenimiento y reparaciones menores en general del la Institución, como Mantenimiento y reparación de las vías de comunicación, de las oficinas sede del Proyecto, maquinarias, equipos y muebles de oficina, reparaciones y mantenimiento de vehículos, como así también los servicios de limpieza, aseo y fumigación que se incurren anualmente.",56400000,600,2016,6
12,1,2,1,7,0,260,1,99,10,1,"Gastos inherentes a atender los servicios que prestan los bancos y entidades financieras, como es el BNF, atendiendo a que este cobra un porcentaje del 2% sobre el total de las Transferencias realizada",672000000,601,2016,6
12,1,2,1,7,0,290,1,99,10,1,"CAPACITACION AL PERSONAL DEL PROGRAMA Y LOS BENEFICIARIOS CORRESPONDIENTE AL PROGRAMA",32000000,602,2016,6
12,1,2,1,7,0,330,1,99,10,1,"Adquisición de productos de papel en sus diferentes variedades para el normal funcionamiento del Programa",72160000,657,2016,6
12,1,2,1,7,0,340,1,99,10,1,"Adquisición de bienes de oficina para uso diario en sus diferentes variedades para el normal funcionamiento del Programa",92400000,658,2016,6
12,1,2,1,7,0,360,1,99,10,1,"Gasto por la adquisición de combustible para vehículos del ProGRAMA, atendiendo que el mismo se ejecuta en Todo el territorio nacional. Incluye la adquisición de aceites y lubricantes para vehículos automotores terrestres.",83952000,659,2016,6
12,1,2,1,7,0,540,1,99,10,1,"COMPRA DE ESCRITORIOS PARA TECNICOS",26000000,380,2016,6
12,1,2,1,7,0,846,1,99,10,1,"APORTES Y SUBS. SA ENTIDADES EDUCATIVAS E INSTITUCIONES PRIVADAS S/ FINES DE LUCRO",26400000000,157,2016,6
12,1,2,1,8,0,111,1,99,10,1,"PAGO DE SUELDOS",18122735904,292,2016,6
12,1,2,1,8,0,113,1,99,10,1,"PAGO DE GASTOS DE REPRESENTACION",65604000,293,2016,6
12,1,2,1,8,0,114,1,99,10,1,"PAGO DE AGUINALDO",1515694992,977,2016,6
12,1,2,1,8,0,123,1,99,10,1,"PARA PAGO POR HORAS EXTRAS FUERA DEL HORATIO ORDINARIO",1400000472,1066,2016,6
12,1,2,1,8,0,125,1,99,10,1,"PAGO POR HORAS EXTRAS DESPUES DEL HORARIO EXTRAORDINARIO",321750000,1067,2016,6
12,1,2,1,8,0,133,1,99,10,1,"PAGO DE BONIFICACIONES Y GRATIFICACIONES SEGUN REGLAMENTACION",5785041400,1068,2016,6
12,1,2,1,8,0,134,1,99,10,1,"APORTE JUBILATORIO DEL EMPLEADOR",1392148,493,2016,6
12,1,2,1,8,0,137,1,99,10,1,"PAGO PARA SERV. DE POLICIAS",17290000,1069,2016,6
12,1,2,1,8,0,141,1,99,10,1,"PAGO POR CONTRATACION DE PERSONAL TECNICO",3576401400,424,2016,6
12,1,2,1,8,0,142,1,99,10,1,"PAGO POR CONTRATACION DE PERSONAL DE SALUD",6110000000,425,2016,6
12,1,2,1,8,0,144,1,99,10,1,"PAGO POR JORNALES",3405106500,426,2016,6
12,1,2,1,8,0,145,1,99,10,1,"PAGO  POR HONORARIOS PROFESIONALES",239590000,427,2016,6
12,1,2,1,8,0,191,1,99,10,1,"PAGO DE SUBSIDIOS PARA LA SALUD PARA FUNCIONARIOS",1934400000,1214,2016,6
12,1,2,1,8,0,210,1,99,10,1,"PAGO POR SERVICIOS BASICOS",480000000,428,2016,6
12,1,2,1,8,0,230,1,99,10,1,"PASAJES Y VIATICOS CONFORME A PLANES",324468510,1070,2016,6
12,1,2,1,8,0,240,1,99,10,1,"PAGO POR SERVICIOS DE ASEO, MANTENIMIENTO Y REPARACION",1200000000,189,2016,6
12,1,2,1,8,0,250,1,99,10,1,"PAGO POR ALQUILERES Y DERECHOS",545401320,429,2016,6
12,1,2,1,8,0,260,1,99,10,1,"SERVICIOS TECNICOS Y PROFESIONALES",600000000,430,2016,6
12,1,2,1,8,0,270,1,99,10,1,"PAGO POR SERVICIO SOCIAL",10384019712,431,2016,6
12,1,2,1,8,0,280,1,99,10,1,"PAGO POR OTROS SERVICIOS EN GENERAL",700000000,432,2016,6
12,1,2,1,8,0,290,1,99,10,1,"PAGO POR SERVICIOS DE CAPACITACION Y ADIESTRAMIENTOS",498249522,433,2016,6
12,1,2,1,8,0,310,1,99,10,1,"PAGO POR PRODUCTOS ALIMENTICIOS",60000000,434,2016,6
12,1,2,1,8,0,320,1,99,10,1,"PAGO POR TEXTILES Y VESTUARIOS",19200000,435,2016,6
12,1,2,1,8,0,330,1,99,10,1,"COMPRA DE INSUMOS CONFORME AL PAC",600000000,1071,2016,6
12,1,2,1,8,0,340,1,99,10,1,"PAGO POR BIENES DE CONSUMO DE OFICINAS E INSUMOS",338202710,436,2016,6
12,1,2,1,8,0,350,1,99,10,1,"PRODUCTOS E INSTRUMENTALES QUIMICOS Y MEDICINALES",12000000000,496,2016,6
12,1,2,1,8,0,360,1,99,10,1,"PAGO POR COMBUSTIBLES Y LUBRICANTES",630008064,485,2016,6
12,1,2,1,8,0,390,1,99,10,1,"PAGO POR OTROS BIENES DE CONSUMO",400000000,486,2016,6
12,1,2,1,8,0,520,1,99,10,1,"PAGO POR CONSTRUCCIONES",0,487,2016,6
12,1,2,1,8,0,530,1,99,10,1,"PAGO POR ADQUSICION DE MAQUINARIAS, EQUIPOS Y HERRAMIENTAS EN GENERAL.",0,488,2016,6
12,1,2,1,8,0,540,1,99,10,1,"PAGO POR ADQUISICION DE EQUIPOS DE OFICINA Y COMPUTACION",0,489,2016,6
12,1,2,1,8,0,570,1,99,10,1,"PAGO POR ADQUISICION DE INTANGIBLES",700000000,490,2016,6
12,1,2,1,8,0,590,1,99,10,1,"PAGO POR OTROS GASTOS DE INVERSION Y GASTOS MAYORES",1200000000,491,2016,6
12,1,2,1,8,0,846,1,99,10,1,"SUBSIDIO Y ASISITENCIA SOCIAL A PERSONAS Y FAMILIAS DEL SECTOR PRIVADO",16000000000,492,2016,6
12,1,2,1,8,0,910,1,99,10,1,"PAGO DE GASTOS JUDICIALES , PAGO DE PATENTES, Y OTROS GASTOS",114853424,1213,2016,6
12,1,2,2,1,0,111,1,13,10,1,,147600000,297,2016,6
12,1,2,2,1,0,111,1,16,10,1,,156000000,298,2016,6
12,1,2,2,1,0,111,1,10,10,1,,31200000,296,2016,6
12,1,2,2,1,0,111,1,7,10,1,,31200000,295,2016,6
12,1,2,2,1,0,111,1,0,10,1,,20833230000,294,2016,6
12,1,2,2,1,0,113,1,0,10,1,,151708800,299,2016,6
12,1,2,2,1,0,114,1,16,10,1,,13000000,982,2016,6
12,1,2,2,1,0,114,1,0,10,1,,1748744900,978,2016,6
12,1,2,2,1,0,114,1,13,10,1,,12300000,981,2016,6
12,1,2,2,1,0,114,1,10,10,1,,2600000,980,2016,6
12,1,2,2,1,0,114,1,7,10,1,,2600000,979,2016,6
12,1,2,2,1,0,123,1,99,10,1,"PAGO A FUNCIONARIOS POR ACTIVIDADES REALIZADAS EN HORARIOS EXTRAORDINARIOS.",1033745574,722,2016,6
12,1,2,2,1,0,125,1,99,10,1,"PAGO A FUNCIONARIOS POR ACTIVIDADES REALIZADAS EN HORARIOS ADICIONALES.",824663130,1092,2016,6
12,1,2,2,1,0,131,1,99,10,1,"PAGO A FUNCIONARIOS EN CONCEPTOS DE SUBSIDIOS POR AYUDA ESCOLAR Y AYUDA VACACIONAL.",1800000000,1093,2016,6
12,1,2,2,1,0,133,1,99,10,1,"PAGO A FUNCIONARIOS Y AGENTES ESPECIALES DE BONIFICACIONES EN SUS DIVERSAS MODALIDADES.",12944512538,1094,2016,6
12,1,2,2,1,0,137,1,99,10,1,"PAGO DE BONIFICACIONES AL PERSONAL MILITAR COMISIONADO A LA SENAD.",2670000000,1148,2016,6
12,1,2,2,1,0,144,1,99,10,1,"PARA PAGO DE SALARIOS DEL PERSONAL AUXILIAR DE LA INSTITUCION.",1560000000,1149,2016,6
12,1,2,2,1,0,145,1,99,10,1,"PARA PAGO DE HONORARIOS AL PERSONAL PROFESIONAL CONTRATADO POR LA INSTITUCION.",887974340,1150,2016,6
12,1,2,2,1,0,210,1,99,10,1,"PAGO DE SERVICIOS BASICOS DE LA INSTITUCION.",500000000,1151,2016,6
12,1,2,2,1,0,230,1,99,10,1,"PARA CUBRIR LOS COMPROMISOS EN LA ADQUISICION DE PASAJES Y VIATICOS AL PERSONAL COMISIONADO AL EXTERIOR E INTERIOR DEL PAIS.",1657678120,1152,2016,6
12,1,2,2,1,0,240,1,99,10,1,"GASTOS PREVISTOS PARA MANTENIMIENTO DE LA FLOTA AUTOMOTOR, EDIFICIOS Y EQUIPOS DE LA INSTITUCION.",1000479012,1153,2016,6
12,1,2,2,1,0,250,1,99,10,1,"ALQUILER DE LAS OFICINAS REGIONALES DONDE AUN NO SE CUENTA CON LOCAL PROPIO.",422630512,1154,2016,6
12,1,2,2,1,0,260,1,99,10,1,"GASTOS PREVISTOS PARA SEGUROS DE RODADOS, SEGUROS DE VIDA, SEGURO MEDICO INSTITUCIONAL Y DEMAS SERVICIOS ESPECIALIZADOS.",4262315170,1155,2016,6
12,1,2,2,1,0,280,1,99,10,1,"PARA GASTOS DE PROTOCOLO NECESARIOS PARA FIRMAS DE CONVENIOS Y EXPOSICION A LA OPINION PUBLICA DE LAS INCAUTACIONES REALIZADAS.",400000000,1156,2016,6
12,1,2,2,1,0,290,1,99,10,1,"GASTOS DESTINADOS A LA CAPACITACION Y PERFECCIONAMIENTO DEL PERSONAL ORIENTADOS A MEJORAR LA GESTION Y EL SERVICIO DE LA INSTITUCION.",200000000,524,2016,6
12,1,2,2,1,0,310,1,99,10,1,"GASTOS EN CONCEPTO DE ALIMENTOS E INSUMOS PARA EL PLANTEL DE AGENTES ESPECIALES Y MIEMBROS DE LAS FUERZAS ESPECIALES INTEGRADOS POR PERSONAL MILITAR COMISIONADOS A ESTA INSTITUCION.",4900000000,525,2016,6
12,1,2,2,1,0,320,1,99,10,1,"DESTINADO PARA LA ADQUISICION DE UNIFORMES DE LOS AGENTES ESPECIALES ADEMAS DE PRODUCTOS TEXTILES VARIOS PARA EL BIENESTAR DE LOS MISMOS.",900000000,526,2016,6
12,1,2,2,1,0,330,1,99,10,1,"ESTA COMPRENDIDA PARA LA ADQUISICION DE PAPELES Y CARTONES EN SUS DIVERSAS FORMAS Y MODALIDADES DE USO COMUN EN LAS OFICINAS, FORMULARIOS CONTINUOS Y PAPEL QUIMICO.",500033902,527,2016,6
12,1,2,2,1,0,340,1,99,10,1,"GASTOS PARA ADQUISICIONES DE MATERIALES E INSUMOS DE LIMPIEZA, UTILES Y ELEMENTOS  DE OFICINA.",489863734,132,2016,6
12,1,2,2,1,0,350,1,99,10,1,"ADQUISICION DE INSUMOS DE LABORATORIO INSTITUCIONAL.",654670312,133,2016,6
12,1,2,2,1,0,350,1,99,30,1,"ADQUISICION DE INSUMOS PARA FUMIGACION DE LOS ESTABLECIMIENTOS DE LA  INSTITUCION PARA PREVENIR EPIDEMIAS QUE AMENACEN AL PERSONAL EN GENERAL.",11022850,681,2016,6
12,1,2,2,1,0,360,1,99,10,1,"ADQUISICION DE COMBUSTIBLES Y LUBRICANTES PARA RODADOS EN EL COMBATE AL NARCOTRAFICO.",6000000000,342,2016,6
12,1,2,2,1,0,390,1,99,10,1,"ADQUISICIONES DE PRODUCTOS E INSUMOS QUE NO SE ENCUENTRAN EN LAS CLASIFICACIONES ANTERIORES.",900000000,343,2016,6
12,1,2,2,1,0,520,1,99,10,1,"CONSTRUCION DE LA REGIONAL DE CONCEPCION Y DEPOSITO DE EVIDENCIAS DE LA SEDE CENTRAL.",400000000,344,2016,6
12,1,2,2,1,0,530,1,99,10,1,"ADQUISICIONES DE RODADOS PARA LOS PROGRAMAS DESTINADOS A PREVENCION Y LUCHA CONTRA EL NARCOTRAFICO.",674854086,345,2016,6
12,1,2,2,1,0,530,1,99,30,1,"ADQUISICION DE EQUIPOS DE OFICINA PARA LA SEDE CENTRAL.",230000000,346,2016,6
12,1,2,2,1,0,540,1,99,10,1,"ADQUISICION DE EQUIPOS INFORMATICOS Y MOVILIARIOS EN GENERAL PARA UN MEJOR DESEMPEÑO DE LAS FUNCIONES.",0,682,2016,6
12,1,2,2,1,0,550,1,99,10,1,"ADQUISICION DE EQUIPOS DE SEGURIDAD PARA EL PERSONAL DESTINADO AL COMBATE AL NARCOTRAFICO.",1000000000,683,2016,6
12,1,2,2,1,0,570,1,99,10,1,"ADQUISICION DE SOFTWARS PARA UN MEJOR SEGUIMIENTO DE CASOS Y MEJOR DESEMPEÑO.",0,684,2016,6
12,1,2,2,1,0,842,1,99,10,1,"DESTINADO PARA APORTE ANUAL DE SOCIO INSTITUCIONAL DE LA ASOCIACION PARAGUAYA DE PRESUPUESTO PUBLICO",2000000,685,2016,6
12,1,2,2,1,0,845,1,99,10,1,"DESTINADO PARA EL PROGRAMA DE RETIRO VOLUNTARIO.",2768588500,686,2016,6
12,1,2,2,1,0,910,1,99,10,1,"DESTINADO PARA EL PAGO DE PATENTES, IMPUESTOS Y OTROS GASTOS JUDICIALES.",200000000,687,2016,6
12,1,2,2,1,0,970,1,99,10,1,"DESTINADO PARA CUBRIR OPERACIONES DE INDOLE CONFIDENCIAL.",8400000000,688,2016,6
12,1,2,2,2,0,111,1,99,10,1,"SUELDOS PARA FUNCIONARIOS DE LA AGPE.-",3745777320,300,2016,6
12,1,2,2,2,0,113,1,99,10,1,"GASTOS DE REPRESENTACI?N PARA FUNCIONARIOS DE LA AGPE.-",213685200,301,2016,6
12,1,2,2,2,0,114,1,99,10,1,"AGUINALDO PARA FUNCIONARIOS DE LA AGPE.-",329955210,983,2016,6
12,1,2,2,2,0,131,1,99,10,1,"SUBSIDIO FAMILIAR PARA FUNCIONARIOS DE LA AGPE.-",56540000,743,2016,6
12,1,2,2,2,0,133,1,99,10,1,"BONIFICACIONES Y GRATIFICACIONES PARA FUNCIONARIOS DE LA AGPE.-",1027245542,744,2016,6
12,1,2,2,2,0,137,1,99,10,1,"GRATIFICACIONES POR SERVICIOS ESPECIALES PARA FUNCIONARIOS DE LA AGPE.-",22880000,745,2016,6
12,1,2,2,2,0,144,1,99,10,1,"JORNALES VARIOS PARA PERSONALES CONTRATADOS DE LA AGPE.-",235322410,746,2016,6
12,1,2,2,2,0,145,1,99,10,1,"HONORARIOS PROFESIONALES PARA PERSONALES CONTRATADOS DE LA AGPE.-",147340000,747,2016,6
12,1,2,2,2,0,191,1,99,10,1,"SUBSIDIO PARA LA SALUD PARA FUNCIONARIOS DE LA AGPE.-",206154000,748,2016,6
12,1,2,2,2,0,199,1,99,10,1,"OTROS GASTOS DEL PERSONAL PARA LA AGPE.-",142076134,749,2016,6
12,1,2,2,2,0,210,1,99,10,1,"SERVICIOS BÁSICOS PARA PAGO POR CONSUMO DE AGUA, LUZ Y TELÉFONO EN LA SEDE DE LA AGPE.-",105000000,750,2016,6
12,1,2,2,2,0,230,1,99,10,1,"PASAJES Y VIÁTICOS PARA FUNCIONARIOS Y PERSONALES CONTRATADOS DE LA AGPE.-",420436964,751,2016,6
12,1,2,2,2,0,240,1,99,10,1,"GASTOS POR SERVICIOS DE ASEO, MANTENIMIENTO Y REPARACIONES PARA LA AGPE.-",400000000,752,2016,6
12,1,2,2,2,0,260,1,99,10,1,"SERVICIOS TÉCNICOS Y PROFESIONALES PARA LA AGPE.-",500000000,753,2016,6
12,1,2,2,2,0,280,1,99,10,1,"OTROS SERVICIOS EN GENERAL PARA LA AGPE.-",25385100,754,2016,6
12,1,2,2,2,0,290,1,99,10,1,"SERVICIOS DE CAPACITACIÓN Y ADIESTRAMIENTO PARA FUNCIONARIOS Y PERSONALES CONTRATADOS DE LA AGPE.-",180000000,755,2016,6
12,1,2,2,2,0,330,1,99,10,1,"PRODUCTOS DE PAPEL, CARTÓN E IMPRESOS PARA LA AGPE.-",80000000,756,2016,6
12,1,2,2,2,0,340,1,99,10,1,"BIENES DE CONSUMO DE OFICINAS E INSUMOS PARA LA AGPE.-",137090028,757,2016,6
12,1,2,2,2,0,350,1,99,10,1,"PRODUCTOS E INSTRUM. QUÍMICOS Y MEDICINALES PARA LA AGPE.-",10000000,758,2016,6
12,1,2,2,2,0,360,1,99,10,1,"ADQUISICIÓN DE COMBUSTIBLES PARA LA AGPE.-",180000000,759,2016,6
12,1,2,2,2,0,390,1,99,10,1,"OTROS BIENES DE CONSUMO PARA LA AGPE.-",5191392,760,2016,6
12,1,2,2,2,0,530,1,99,10,1,"ADQUISICIONES DE MAQUINARIAS, EQUIPOS Y HERRAMIENTAS EN GENERAL PARA LA AGPE.-",0,761,2016,6
12,1,2,2,2,0,540,1,99,10,1,"ADQUISICIONES DE EQUIPOS DE OFICINA Y COMPUTACIÓN PARA LA AGPE.-",0,762,2016,6
12,1,2,2,2,0,910,1,99,10,1,"PAGO DE IMPUESTOS Y TASAS DE LA AGPE.-",50000000,421,2016,6
12,1,2,2,3,0,111,1,99,10,1,,8659703100,249,2016,6
12,1,2,2,3,0,112,1,99,10,1,,0,250,2016,6
12,1,2,2,3,0,113,1,99,10,1,,227251200,251,2016,6
12,1,2,2,3,0,114,1,99,10,1,,740579525,790,2016,6
12,1,2,2,3,0,123,1,99,10,1,"PARA EL PAGO DE REMUNERACIÓN EXTRAORDINARIA A FUNCIONARIOS PERMANENTES Y COMISIONADOS QUE PRESTAN SERVICIOS EN LAS DIVERSAS DEPENDENCIAS DE LA SNC",845500000,955,2016,6
12,1,2,2,3,0,125,1,99,10,1,"PARA EL PAGO DE REMUNERACIÓN ADICIONAL A FUNCIONARIOS PERMANENTES Y COMISIONADOS QUE PRESTAN SERVICIOS EN LAS DIVERSAS DEPENDENCIAS DE LA SNC TALES COMO ARCHIVOS, BIBLIOTECAS Y MUSEOS",758371764,956,2016,6
12,1,2,2,3,0,131,1,99,10,1,"PARA EL PAGO POR SUBSIDIO FAMILIAR Y AYUDA ESCOLAR A FUNCIONARIOS PERMANENTES Y COMISIONADOS QUE PRESTAN EN LAS DIVERSAS DEPENDENCIAS DE LA SNC",360000000,1210,2016,6
12,1,2,2,3,0,133,1,99,10,1,"PARA EL PAGO DE BONIF. POR RESP. EN EL CARGO, ANTIGUEDAD, GDO ACADEMICO, INSALUBRIDAD ETC. PARA LOS FUNCIONARIOS PERMANENTES Y COMISIONADOS DE LAS DIVERSAS DEPENDENCIAS DE LA SNC",1709337540,1211,2016,6
12,1,2,2,3,0,137,1,99,10,1,"PARA EL PAGO POR SERVICIOS ESPECIALES A FUNCIONARIOS PERMANENTES Y COMISIONADOS QUE PRESTAN SERVICIOS EN LAS DIVERSAS DEPENDENCIAS DE LA SNC TALES COMO LOS ARCHIVOS, BIBLIOTECA Y MUSEOS",1674595400,1212,2016,6
12,1,2,2,3,0,141,1,99,10,1,"PARA EL PAGO DE CONTRATACION DE PERSONAL TÉCNICO PARA LAS DIVERSAS DEPENDENCIAS DE LA SNC",3260000000,874,2016,6
12,1,2,2,3,0,144,1,99,10,1,"PARA EL PAGO DE JORNALES DE FUNCIONARIOS DEPENDIENTES DE LA SNC",1865800000,860,2016,6
12,1,2,2,3,0,145,1,99,10,1,"PARA EL PAGO DE HONORARIOS PROFESIONALES PARA LAS DIVERSAS DEPENDENCIAS DE LA SNC",2204997500,861,2016,6
12,1,2,2,3,0,191,1,99,10,1,"PARA EL PAGO DE SUBSIDIO PARA LA SALUD PARA LOS FUNCIONARIOS PERMANTES DE LA SNC",1161600000,613,2016,6
12,1,2,2,3,0,199,1,99,10,1,"PARA EL PAGO DE OTROS GASTOS DEL PERSONAL EN COMPENSACIONES SALARIALES A FUNCIONARIOS PERMANENTES Y COMISIONADOS QUE PRESTAN SERVICIOS EN LA SNC",1565780700,614,2016,6
12,1,2,2,3,0,210,1,99,10,1,"PARA EL PAGO DE SERVICIOS BÁSICOS TALES COMO LUZ, AGUA Y TELEFONO, DE TODAS LAS DEPENDENCIAS DE LA SNC",578400000,1168,2016,6
12,1,2,2,3,0,220,1,99,10,1,"PARA EL PAGO DE TRANSPORTE Y ALMACENAJE PARA LAS DIVERSAS DEPENDENCIAS DE LA SNC",300000000,1169,2016,6
12,1,2,2,3,0,230,1,99,10,1,"PARA EL PAGO DE PASAJES Y VIATICOS DE FUNCIONARIOS PERMANENTES Y COMISIONADOS QUE PRESTAN SERVICIOS EN LAS DEPENDENCIAS DE LA SNC",1904819966,327,2016,6
12,1,2,2,3,0,240,1,99,10,1,"PARA EL PAGO POR SERVICIOS DE ASEO, MANTENIMIENTO Y REPARACIONES DE LAS DIVERSAS DEPENDENCIAS DE LA SNC",2730000000,798,2016,6
12,1,2,2,3,0,250,1,99,10,1,"PARA EL PAGO DE ALQUILERES Y DERECHOS DE LAS DIVERSAS LOCALIDADES DEPENDIENTES DE LA SNC",1126000000,799,2016,6
12,1,2,2,3,0,260,1,99,10,1,"PARA EL PAGO DE SERVICIOS TECNICOS Y PROFESIONALES DE LAS DIVERSAS DEPENDENCIAS DE LA SNC",5176990000,552,2016,6
12,1,2,2,3,0,280,1,99,10,1,"PARA EL PAGO DE OTROS SERVICIOS EN GENERAL PARA LAS DIVERSAS DEPENDENCIAS DE LA SNC",2140000000,1072,2016,6
12,1,2,2,3,0,290,1,99,10,1,"PARA EL PAGO DE SERVICIOS DE CAPACITACION Y ADIESTRAMIENTO PARA FUNCIONARIOS PERMANENTES Y CONTRATADOS QUE PRESTAN SERVICIOS EN LAS DIVERSAS DEPENDENCIAS DE LA SNC",680000000,1073,2016,6
12,1,2,2,3,0,320,1,99,10,1,"PARA EL PAGO DE TEXTILES Y VESTUARIOS PARA FUNCIONARIOS PERMANENTES Y COMISIONADOS QUE PRESTAN SERVICIOS EN LA SNC",99293000,283,2016,6
12,1,2,2,3,0,330,1,99,10,1,"PARA EL PAGO DE PRODUCTOS DE PAPEL CARTON E IMPRESOS",702400000,469,2016,6
12,1,2,2,3,0,340,1,99,10,1,"PARA EL PAGO DE BIENES DE CONSUMO DE OFICINA E INSUMOS PARA LAS DEPENDENCIAS DE LA SNC",518751196,468,2016,6
12,1,2,2,3,0,350,1,99,10,1,"PARA EL PAGO DE PRODUCTOS E INSTRUMENTOS QUIMICOS DE LAS DIVERSAS DEPENDENCIAS DE LA SNC",216000000,1107,2016,6
12,1,2,2,3,0,360,1,99,10,1,"PARA EL PAGO DE COMBUSTIBLES, LUBRICANTES Y ACEITES PARA LAS DIVERSAS DEPENDENCIAS DE LA SNC",465975002,179,2016,6
12,1,2,2,3,0,390,1,99,10,1,"PARA EL PAGO DE OTROS BIENES DE CONSUMO",110000000,341,2016,6
12,1,2,2,3,0,510,1,99,10,1,"PARA LA ADQUISICION DE INMUEBLES",0,519,2016,6
12,1,2,2,3,0,520,1,99,10,1,"PARA LA CONSTRUCCION Y MODIFICACIONES DE ARCHIVOS, BIBLIOTECAS , MUSEOS Y OFICINAS DEPENDIENTES DE LA SNC",646558230,520,2016,6
12,1,2,2,3,0,530,1,99,10,1,"PARA EL PAGO DE ADQ, DE MAQUINARIAS Y HERRAMIENTAS EN GRAL.",0,521,2016,6
12,1,2,2,3,0,540,1,99,10,1,"PARA LA ADQUISICION DE EQUIPOS DE OFICINA Y COMPUTACION PARA LAS DIVERSAS DEPENDENCIAS DE LA SNC",0,522,2016,6
12,1,2,2,3,0,570,1,99,10,1,"PARA LA ADQUISICION DE ACTIVOS INTANGIBLES",0,523,2016,6
12,1,2,2,3,0,842,1,99,10,1,"PARA LA TRANSFERENCIA A LA ORQUESTA  SINFONICA NACIONAL Y A LA FUNDACIÓN PRO BALLET",15600000000,284,2016,6
12,1,2,2,3,0,845,1,99,10,1,"PARA EL PAGO DE RETIRO VOLUNTARIO DE FUNCIONARIOS DEPENDIENTE DE LA SNC",361657572,285,2016,6
12,1,2,2,3,0,849,1,99,10,1,"PARA EL PAGO DE OTRAS TRANSFERENCIAS CORRIENTES",2000000000,286,2016,6
12,1,2,2,3,0,851,1,99,10,1,"PARA EL PAGO DE TRANSFERENCIA CORRIENTE AL SECTOR EXTERNO",5217000000,287,2016,6
12,1,2,2,3,0,910,1,99,10,1,"PARA EL PAGO DE PATENTES, TASAS Y GASTOS JUDICIALES",32000000,288,2016,6
12,1,2,2,4,0,144,1,99,30,604,"PAGO A PERSONAL DE SERVICIOS DE INSTITUCIONES",234000000,355,2016,6
12,1,2,2,4,0,145,1,99,30,604,"PAGO DE HONORARIOS PROFESIONALES",2513600000,356,2016,6
12,1,2,2,4,0,230,1,99,30,604,"PAGO DE PASAJES Y VIATICOS",0,357,2016,6
12,1,2,2,4,0,250,1,99,30,604,"PAGO ALQUILERES SEDES DE PROYECTOS",360000000,382,2016,6
12,1,2,2,4,0,260,1,99,30,604,"PAGO A ESPECIALISTAS EN DISEÑO DE PROGRAMAS",5647400000,383,2016,6
